,고객번호,최근구매일,가입일,고객번호(가입일제외)
60641,201911201033874,20200224,20191120,1033874
60642,201911201033882,20200428,20191120,1033882
60643,201911201033883,20191121,20191120,1033883
60644,201911201033884,20200611,20191120,1033884
60645,201911201033885,20200519,20191120,1033885
60646,201911201033887,20200128,20191120,1033887
60647,201911201033892,20200629,20191120,1033892
60648,201911201033900,20191204,20191120,1033900
60649,201911201033904,20191121,20191120,1033904
60650,201911201033909,20191121,20191120,1033909
60651,201911201033911,20200509,20191120,1033911
60652,201911201033924,20200723,20191120,1033924
60653,201911201033925,20191121,20191120,1033925
60654,201911201033932,20191121,20191120,1033932
60655,201911201033936,20200624,20191120,1033936
60656,201911201033942,20200225,20191120,1033942
60657,201911201033948,20191212,20191120,1033948
60658,201911201033950,20191125,20191120,1033950
60659,201911201033953,20191121,20191120,1033953
60660,201911201033957,20200531,20191120,1033957
60661,201911201033960,20191121,20191120,1033960
60662,201911201033966,20191121,20191120,1033966
60663,201911201033972,20200702,20191120,1033972
60664,201911201033976,20200311,20191120,1033976
60665,201911201033982,20191121,20191120,1033982
60666,201911201033985,20200229,20191120,1033985
60667,201911201033986,20191121,20191120,1033986
60668,201911201033988,20191220,20191120,1033988
60669,201911201033992,20191121,20191120,1033992
60670,201911201033996,20191201,20191120,1033996
60671,201911201034003,20200702,20191120,1034003
60672,201911201034006,20200729,20191120,1034006
60673,201911201034007,20200623,20191120,1034007
60674,201911201034018,20191121,20191120,1034018
60675,201911211034030,20191204,20191121,1034030
60676,201911211034033,20200710,20191121,1034033
60677,201911211034038,20191217,20191121,1034038
60678,201911211034039,20200224,20191121,1034039
60679,201911211034043,20200717,20191121,1034043
60680,201911211034044,20200623,20191121,1034044
60681,201911211034048,20200514,20191121,1034048
60682,201911211034049,20200323,20191121,1034049
60683,201911211034052,20200802,20191121,1034052
60684,201911211034065,20200227,20191121,1034065
60685,201911211034067,20191121,20191121,1034067
60686,201911211034069,20191121,20191121,1034069
60687,201911211034082,20191121,20191121,1034082
60688,201911211034086,20200108,20191121,1034086
60689,201911211034101,20200121,20191121,1034101
60690,201911211034112,20200121,20191121,1034112
60691,201911211034136,20200313,20191121,1034136
60692,201911211034139,20191224,20191121,1034139
60693,201911211034148,20200617,20191121,1034148
60694,201911211034160,20200726,20191121,1034160
60695,201911211034176,20200129,20191121,1034176
60696,201911211034185,20191128,20191121,1034185
60697,201911211034189,20191123,20191121,1034189
60698,201911211034190,20191121,20191121,1034190
60699,201911211034196,20200803,20191121,1034196
60700,201911211034197,20191127,20191121,1034197
60701,201911211034206,20191125,20191121,1034206
60702,201911211034208,20200601,20191121,1034208
60703,201911211034233,20191201,20191121,1034233
60704,201911211034235,20200721,20191121,1034235
60705,201911211034237,20200412,20191121,1034237
60706,201911211034240,20191122,20191121,1034240
60707,201911211034241,20200709,20191121,1034241
60708,201911211034242,20191122,20191121,1034242
60709,201911211034243,20200319,20191121,1034243
60710,201911211034245,20191122,20191121,1034245
60711,201911211034248,20200222,20191121,1034248
60712,201911211034254,20200730,20191121,1034254
60713,201911211034259,20191122,20191121,1034259
60714,201911211034261,20191122,20191121,1034261
60715,201911211034271,20191122,20191121,1034271
60716,201911211034276,20191122,20191121,1034276
60717,201911211034278,20191122,20191121,1034278
60718,201911211034286,20191122,20191121,1034286
60719,201911211034288,20191122,20191121,1034288
60720,201911211034291,20191122,20191121,1034291
60721,201911211034293,20191226,20191121,1034293
60722,201911211034294,20200429,20191121,1034294
60723,201911211034297,20200417,20191121,1034297
60724,201911211034304,20200409,20191121,1034304
60725,201911211034308,20191214,20191121,1034308
60726,201911211034312,20191123,20191121,1034312
60727,201911211034314,20191122,20191121,1034314
60728,201911211034317,20191126,20191121,1034317
60729,201911211034321,20191122,20191121,1034321
60730,201911211034323,20200804,20191121,1034323
60731,201911211034326,20191122,20191121,1034326
60732,201911211034331,20200120,20191121,1034331
60733,201911211034333,20200406,20191121,1034333
60734,201911211034345,20200225,20191121,1034345
60735,201911211034347,20191122,20191121,1034347
60736,201911211034348,20191122,20191121,1034348
60737,201911211034350,20191122,20191121,1034350
60738,201911211034353,20200203,20191121,1034353
60739,201911211034361,20191122,20191121,1034361
60740,201911211034370,20191122,20191121,1034370
60741,201911211034377,20200330,20191121,1034377
60742,201911211034384,20200108,20191121,1034384
60743,201911211034386,20191122,20191121,1034386
60744,201911211034391,20191122,20191121,1034391
60745,201911211034393,20191122,20191121,1034393
60746,201911211034399,20191122,20191121,1034399
60747,201911211034400,20191127,20191121,1034400
60748,201911211034404,20200321,20191121,1034404
60749,201911211034410,20200803,20191121,1034410
60750,201911211034411,20200113,20191121,1034411
60751,201911211034412,20200307,20191121,1034412
60752,201911211034414,20191202,20191121,1034414
60753,201911211034418,20191122,20191121,1034418
60754,201911211034422,20191122,20191121,1034422
60755,201911211034440,20200303,20191121,1034440
60756,201911211034446,20191122,20191121,1034446
60757,201911211034447,20191122,20191121,1034447
60758,201911211034449,20191122,20191121,1034449
60759,201911211034455,20200514,20191121,1034455
60760,201911211034458,20191129,20191121,1034458
60761,201911211034459,20191122,20191121,1034459
60762,201911211034468,20200221,20191121,1034468
60763,201911211034469,20191122,20191121,1034469
60764,201911211034470,20200204,20191121,1034470
60765,201911211034473,20200203,20191121,1034473
60766,201911211034474,20191127,20191121,1034474
60767,201911211034477,20200211,20191121,1034477
60768,201911211034485,20191122,20191121,1034485
60769,201911221034497,20191122,20191122,1034497
60770,201911221034500,20191122,20191122,1034500
60771,201911221034502,20191122,20191122,1034502
60772,201911221034503,20200616,20191122,1034503
60773,201911221034520,20200223,20191122,1034520
60774,201911221034524,20191122,20191122,1034524
60775,201911221034526,20200227,20191122,1034526
60776,201911221034527,20200220,20191122,1034527
60777,201911221034528,20200112,20191122,1034528
60778,201911221034529,20191122,20191122,1034529
60779,201911221034533,20191122,20191122,1034533
60780,201911221034537,20191122,20191122,1034537
60781,201911221034538,20191122,20191122,1034538
60782,201911221034539,20200616,20191122,1034539
60783,201911221034543,20200519,20191122,1034543
60784,201911221034544,20191122,20191122,1034544
60785,201911221034545,20200806,20191122,1034545
60786,201911221034557,20191122,20191122,1034557
60787,201911221034560,20191122,20191122,1034560
60788,201911221034576,20200803,20191122,1034576
60789,201911221034581,20191122,20191122,1034581
60790,201911221034585,20191122,20191122,1034585
60791,201911221034587,20191227,20191122,1034587
60792,201911221034589,20200422,20191122,1034589
60793,201911221034592,20200722,20191122,1034592
60794,201911221034597,20191122,20191122,1034597
60795,201911221034605,20200730,20191122,1034605
60796,201911221034606,20191129,20191122,1034606
60797,201911221034608,20200731,20191122,1034608
60798,201911221034624,20191127,20191122,1034624
60799,201911221034625,20200331,20191122,1034625
60800,201911221034627,20191123,20191122,1034627
60801,201911221034640,20200417,20191122,1034640
60802,201911221034642,20200521,20191122,1034642
60803,201911221034643,20191122,20191122,1034643
60804,201911221034647,20200221,20191122,1034647
60805,201911221034656,20191122,20191122,1034656
60806,201911221034659,20200411,20191122,1034659
60807,201911221034661,20200628,20191122,1034661
60808,201911221034672,20191214,20191122,1034672
60809,201911221034678,20191122,20191122,1034678
60810,201911221034684,20191122,20191122,1034684
60811,201911221034690,20200110,20191122,1034690
60812,201911221034693,20200209,20191122,1034693
60813,201911221034695,20191122,20191122,1034695
60814,201911221034698,20191122,20191122,1034698
60815,201911221034710,20200226,20191122,1034710
60816,201911221034715,20200303,20191122,1034715
60817,201911221034716,20200717,20191122,1034716
60818,201911221034717,20200116,20191122,1034717
60819,201911221034719,20191122,20191122,1034719
60820,201911221034721,20200725,20191122,1034721
60821,201911221034726,20200520,20191122,1034726
60822,201911221034731,20200802,20191122,1034731
60823,201911221034732,20191122,20191122,1034732
60824,201911221034735,20200117,20191122,1034735
60825,201911221034740,20191214,20191122,1034740
60826,201911221034747,20200706,20191122,1034747
60827,201911221034748,20191123,20191122,1034748
60828,201911221034753,20191123,20191122,1034753
60829,201911221034761,20200723,20191122,1034761
60830,201911221034766,20200512,20191122,1034766
60831,201911221034769,20200325,20191122,1034769
60832,201911221034778,20191123,20191122,1034778
60833,201911221034788,20191228,20191122,1034788
60834,201911221034792,20191123,20191122,1034792
60835,201911221034796,20200430,20191122,1034796
60836,201911221034805,20191123,20191122,1034805
60837,201911221034807,20200101,20191122,1034807
60838,201911221034808,20191123,20191122,1034808
60839,201911221034812,20191123,20191122,1034812
60840,201911221034813,20191123,20191122,1034813
60841,201911221034817,20191123,20191122,1034817
60842,201911221034819,20200430,20191122,1034819
60843,201911221034829,20191123,20191122,1034829
60844,201911221034830,20200522,20191122,1034830
60845,201911221034853,20200108,20191122,1034853
60846,201911221034855,20191123,20191122,1034855
60847,201911221034860,20200217,20191122,1034860
60848,201911221034865,20200516,20191122,1034865
60849,201911221034871,20191213,20191122,1034871
60850,201911221034878,20191123,20191122,1034878
60851,201911221034883,20200515,20191122,1034883
60852,201911221034891,20191123,20191122,1034891
60853,201911221034894,20191123,20191122,1034894
60854,201911221034898,20191123,20191122,1034898
60855,201911221034899,20200204,20191122,1034899
60856,201911221034901,20200214,20191122,1034901
60857,201911221034903,20191123,20191122,1034903
60858,201911221034904,20191207,20191122,1034904
60859,201911221034905,20191123,20191122,1034905
60860,201911221034906,20191123,20191122,1034906
60861,201911221034908,20200629,20191122,1034908
60862,201911221034915,20191123,20191122,1034915
60863,201911221034918,20191123,20191122,1034918
60864,201911221034923,20200225,20191122,1034923
60865,201911221034926,20191123,20191122,1034926
60866,201911221034927,20191123,20191122,1034927
60867,201911221034929,20191123,20191122,1034929
60868,201911221034935,20200504,20191122,1034935
60869,201911221034936,20191123,20191122,1034936
60870,201911221034940,20191201,20191122,1034940
60871,201911221034943,20191123,20191122,1034943
60872,201911221034946,20191220,20191122,1034946
60873,201911221034947,20191123,20191122,1034947
60874,201911221034948,20191123,20191122,1034948
60875,201911221034950,20200729,20191122,1034950
60876,201911231034952,20200414,20191123,1034952
60877,201911231034960,20200226,20191123,1034960
60878,201911231034961,20191128,20191123,1034961
60879,201911231034962,20200225,20191123,1034962
60880,201911231034965,20200402,20191123,1034965
60881,201911231034968,20191129,20191123,1034968
60882,201911231034974,20200226,20191123,1034974
60883,201911231034978,20191123,20191123,1034978
60884,201911231034984,20200331,20191123,1034984
60885,201911231034987,20191123,20191123,1034987
60886,201911231034991,20200330,20191123,1034991
60887,201911231034995,20191123,20191123,1034995
60888,201911231034998,20191124,20191123,1034998
60889,201911231035001,20200630,20191123,1035001
60890,201911231035003,20191123,20191123,1035003
60891,201911231035005,20200511,20191123,1035005
60892,201911231035006,20191206,20191123,1035006
60893,201911231035012,20191123,20191123,1035012
60894,201911231035014,20200730,20191123,1035014
60895,201911231035016,20200618,20191123,1035016
60896,201911231035018,20200223,20191123,1035018
60897,201911231035024,20191123,20191123,1035024
60898,201911231035031,20200412,20191123,1035031
60899,201911231035032,20200415,20191123,1035032
60900,201911231035059,20191221,20191123,1035059
60901,201911231035068,20200402,20191123,1035068
60902,201911231035074,20200418,20191123,1035074
60903,201911231035082,20191123,20191123,1035082
60904,201911231035084,20200115,20191123,1035084
60905,201911231035089,20191215,20191123,1035089
60906,201911231035098,20200628,20191123,1035098
60907,201911231035116,20200122,20191123,1035116
60908,201911231035119,20200217,20191123,1035119
60909,201911231035122,20200701,20191123,1035122
60910,201911231035126,20200130,20191123,1035126
60911,201911231035136,20191123,20191123,1035136
60912,201911231035147,20200119,20191123,1035147
60913,201911231035149,20200728,20191123,1035149
